 num     #instances         #bytes  class name (module)
 407:             1            528  [Ljava.lang.Character; (java.base)
 408:            11            528  java.lang.invoke.BoundMethodHandle$SpeciesData (java.base)
 409:            11            528  org.spec.jbb.core.comm.Interconnect$UplinkImpl
 410:            22            528  org.spec.jbb.sm.advertisement.IssuedAdvertisement
 411:            22            528  org.spec.jbb.sm.tx.request.MoveoutInventoryRequest
 412:            11            528  org.spec.jbb.util.NonNegativeIntProperty
 413:            22            528  sun.security.util.LazyCodeSourcePermissionCollection (java.base)
 414:            11            520  [Ljava.util.regex.Pattern$Node; (java.base)
 415:            16            512  java.time.temporal.ChronoUnit (java.base)
 416:            21            504  java.util.regex.Pattern$GroupHead (java.base)
 417:            21            504  java.util.regex.Pattern$GroupTail (java.base)
 418:            21            504  org.spec.jbb.hq.tx.request.GetCustomerProfileRequest
 419:             7            496  [Lsun.invoke.util.Wrapper; (java.base)
 420:            15            480  com.sun.crypto.provider.AESCrypt (java.base)
 421:            20            480  com.sun.xml.bind.v2.runtime.unmarshaller.XsiNilLoader$Array
 422:            12            480  java.lang.OutOfMemoryError (java.base)
 423:            10            480  java.util.Hashtable (java.base)
 424:             6            480  org.spec.jbb.core.Topology
 425:            20            480  org.spec.jbb.hq.tx.request.ResolveCustomerRequest
 426:            30            480  org.spec.jbb.sm.tx.request.ProductReturnRequest
 427:            20            480  org.spec.jbb.sm.tx.request.ReserveInventoryRequest
 428:            30            480  org.spec.jbb.util.BooleanProperty$1
 429:            20            480  sun.reflect.generics.tree.ClassSignature (java.base)
 430:            29            464  jdk.proxy2.$Proxy1 (jdk.proxy2)
 431:             8            448  java.nio.DirectLongBufferU (java.base)
 432:             8            448  java.util.Properties (java.base)
 433:             7            448  org.glassfish.grizzly.threadpool.SyncThreadPool
 434:            28            448  org.spec.jbb.core.counters.ThreadHashedCounter
 435:            14            448  sun.reflect.annotation.AnnotationType (java.base)
 436:            11            440  [Ljava.lang.invoke.BoundMethodHandle$SpeciesData; (java.base)
 437:            11            440  java.lang.invoke.VarHandleInts$FieldInstanceReadWrite (java.base)
 438:            11            440  org.spec.jbb.core.comm.Interconnect$Downlink
 439:            18            432  [Lsun.reflect.generics.tree.FieldTypeSignature; (java.base)
 440:             1            432  [[[C (java.base)
 441:            18            432  com.sun.xml.bind.v2.model.core.Adapter
 442:            18            432  java.security.BasicPermissionCollection (java.base)
 443:            27            432  java.security.spec.ECFieldFp (java.base)
 444:            18            432  java.text.DateFormat$Field (java.base)
 445:            18            432  sun.reflect.generics.tree.FormalTypeParameter (java.base)
 446:            20            416  [Lsun.reflect.generics.tree.FormalTypeParameter; (java.base)
 447:            16            416  [[I (java.base)
 448:            13            416  java.util.ArrayList$Itr (java.base)
 449:            26            416  jdk.proxy2.$Proxy4 (jdk.proxy2)
 450:            17            408  java.time.Duration (java.base)
 451:            17            408  org.spec.jbb.sm.tx.response.MoveoutInventoryResponse
 452:            17            408  sun.nio.ch.OptionKey (java.base)
 453:            17            408  sun.nio.ch.SocketOptionRegistry$RegistryKey (java.base)
 454:            12            400  [Ljava.lang.constant.ClassDesc; (java.base)
 455:            25            400  java.util.WeakHashMap$KeySet (java.base)
 456:            10            400  sun.util.resources.Bundles$BundleReference (java.base)
 457:            20            384  [Lsun.reflect.generics.tree.ClassTypeSignature; (java.base)
 458:            12            384  com.sun.xml.bind.v2.runtime.reflect.AdaptedAccessor
 459:            16            384  java.util.jar.Manifest (java.base)
 460:            16            384  org.spec.jbb.hq.tx.request.CheckAndReserveCreditRequest
 461:             6            384  org.spec.jbb.sm.tx.InstallmentPurchaseTransaction
 462:            12            384  org.spec.jbb.util.LongProperty
 463:            12            384  sun.security.jca.ProviderConfig (java.base)
 464:             1            376  java.lang.ref.Finalizer$FinalizerThread (java.base)
 465:             1            376  java.util.logging.LogManager$Cleaner (java.logging)
 466:             1            376  jdk.internal.misc.InnocuousThread (java.base)
 467:             1            368  java.lang.ref.Reference$ReferenceHandler (java.base)
 468:            23            368  sun.nio.fs.UnixFileAttributes$UnixAsBasicFileAttributes (java.base)
 469:            15            360  com.sun.crypto.provider.AESCipher$General (java.base)
 470:            15            360  java.lang.invoke.Invokers (java.base)
 471:             9            360  java.lang.ref.Finalizer (java.base)
 472:             9            360  java.util.WeakHashMap$Entry (java.base)
 473:            15            360  java.util.regex.Pattern$BmpCharProperty (java.base)
 474:            22            352  com.sun.xml.bind.v2.runtime.reflect.Lister$CollectionLister
 475:            11            352  java.lang.constant.DirectMethodHandleDesc$Kind (java.base)
 476:            22            352  java.security.SecureClassLoader$CodeSourceKey (java.base)
 477:            22            352  java.util.LinkedHashMap$LinkedEntrySet (java.base)
 478:            11            352  java.util.regex.Pattern$Branch (java.base)
 479:            22            352  org.spec.jbb.util.EnumProperty$1
 480:             4            352  sun.nio.ch.ServerSocketChannelImpl (java.base)
 481:             5            336  [S (java.base)
 482:            21            336  java.util.TreeMap$Values (java.base)
 483:             7            336  org.glassfish.grizzly.nio.transport.TCPNIOTransport$TransportConnectorHandler
 484:             7            336  org.spec.jbb.sm.tx.ProductReturnTransaction
 485:             7            336  sun.nio.cs.StreamEncoder (java.base)
 486:             7            336  sun.nio.cs.UTF_8$Encoder (java.base)
 487:             6            336  sun.util.calendar.ZoneInfo (java.base)
 488:             8            320  java.lang.WeakPairMap$Pair$Weak (java.base)
 489:            10            320  java.lang.constant.DirectMethodHandleDescImpl (java.base)
 490:             8            320  java.util.HashMap$EntryIterator (java.base)
 491:            10            320  java.util.concurrent.LinkedTransferQueue$Node (java.base)
 492:            10            320  jdk.internal.reflect.UnsafeQualifiedLongFieldAccessorImpl (java.base)
 493:            10            320  org.spec.jbb.core.comm.transport.TransportType
 494:            10            320  org.spec.jbb.util.FloatProperty
 495:            10            320  sun.util.resources.Bundles$CacheKey (java.base)
 496:            13            312  java.lang.invoke.VarForm (java.base)
 497:            13            312  java.util.regex.Pattern$BmpCharPropertyGreedy (java.base)
 498:            19            304  sun.reflect.generics.tree.TypeVariableSignature (java.base)
 499:            12            288  [Ljava.lang.reflect.TypeVariable; (java.base)
 500:            12            288  java.lang.annotation.ElementType (java.base)
 501:             9            288  java.lang.constant.PrimitiveClassDescImpl (java.base)
 502:            12            288  java.net.StandardSocketOptions$StdSocketOption (java.base)
 503:             2            288  java.text.DecimalFormat (java.base)
 504:             9            288  java.util.Hashtable$Entry (java.base)
 505:             9            288  java.util.logging.Level (java.logging)
 506:             9            288  java.util.logging.Level$KnownLevel (java.logging)
 507:             9            288  jdk.internal.org.objectweb.asm.Type (java.base)
 508:            12            288  org.glassfish.grizzly.threadpool.AbstractThreadPool$3
 509:            12            288  org.glassfish.grizzly.threadpool.AbstractThreadPool$5
 510:            12            288  org.glassfish.grizzly.threadpool.GrizzlyExecutorService
 511:             6            288  org.spec.jbb.util.RangeIntProperty
 512:             1            280  [Ljava.lang.invoke.LambdaForm$Kind; (java.base)
 513:             7            280  java.util.IdentityHashMap (java.base)
 514:             7            280  sun.util.locale.provider.LocaleResources$ResourceReference (java.base)
 515:            11            264  java.lang.invoke.MethodHandleImpl$Intrinsic (java.base)
 516:             3            264  java.util.jar.JarVerifier (java.base)
 517:            11            264  org.spec.jbb.core.collections.ConcurrentWeakHashMap
 518:            11            264  org.spec.jbb.core.comm.Interconnect$UplinkImpl$1
 519:            11            264  org.spec.jbb.infra.AgentState
 520:             8            256  java.lang.WeakPairMap$Pair$Weak$1 (java.base)
 521:             8            256  java.lang.reflect.ProxyGenerator$PrimitiveTypeInfo (java.base)
 522:            16            256  java.util.jar.Attributes (java.base)
 523:             8            256  jdk.internal.reflect.UnsafeQualifiedObjectFieldAccessorImpl (java.base)
 524:             8            256  org.glassfish.grizzly.ThreadCache$CachedTypeIndex
 525:            16            256  org.spec.jbb.core.sequencer.AtomicGrowingSequencer
 526:             2            256  org.spec.jbb.hq.entity.SMBusinessReport
 527:             2            256  org.spec.jbb.sm.SM
 528:            15            240  com.sun.crypto.provider.PKCS5Padding (java.base)
 529:             6            240  com.sun.xml.bind.v2.model.impl.RuntimeArrayInfoImpl
 530:             6            240  com.sun.xml.bind.v2.runtime.ArrayBeanInfoImpl
 531:             6            240  java.io.BufferedWriter (java.base)
 532:            10            240  java.lang.constant.MethodTypeDescImpl (java.base)
 533:             6            240  java.lang.invoke.MethodHandleImpl$AsVarargsCollector (java.base)
 534:            10            240  java.nio.charset.CoderResult (java.base)
 535:            10            240  java.nio.file.StandardOpenOption (java.base)
 536:            10            240  java.util.LinkedList$Node (java.base)
 537:             5            240  java.util.concurrent.ArrayBlockingQueue (java.base)
 538:            10            240  java.util.concurrent.locks.ReentrantReadWriteLock$Sync$HoldCounter (java.base)
 539:            10            240  java.util.regex.Pattern$$Lambda$36/0x00000008000ec250 (java.base)
 540:             6            240  jdk.internal.loader.NativeLibraries$NativeLibraryImpl (java.base)
 541:             6            240  org.glassfish.grizzly.nio.tmpselectors.TemporarySelectorPool
 542:             5            240  org.glassfish.grizzly.threadpool.FixedThreadPool
 543:            10            240  org.spec.jbb.core.collections.CollectionUtils$9
 544:             5            232  [Ljava.lang.invoke.LambdaForm$NamedFunction; (java.base)
 545:            13            224  [Ljava.lang.constant.ConstantDesc; (java.base)
 546:             4            224  com.sun.xml.bind.v2.model.impl.RuntimeAttributePropertyInfoImpl
 547:            14            224  java.lang.Float (java.base)
 548:             7            224  joptsimple.OptionSpecBuilder
 549:             7            224  org.glassfish.grizzly.nio.transport.TCPNIOAsyncQueueWriter
 550:             7            224  org.glassfish.grizzly.nio.transport.TCPNIOBindingHandler
 551:             7            224  org.spec.jbb.core.comm.connectivity.grizzlynio.GrizzlyTransport
 552:             9            216  java.lang.NamedPackage (java.base)
 553:             9            216  java.util.Collections$SynchronizedRandomAccessList (java.base)
 554:             9            216  org.spec.jbb.core.EntityType
 555:             9            216  org.spec.jbb.hq.tx.request.FindCustomerZipRequest
 556:             9            216  org.spec.jbb.infra.IterationLabel
 557:             9            216  org.spec.jbb.sm.tx.request.MoveInInventoryMessage
 558:             3            216  sun.security.provider.NativePRNG$RandomIO (java.base)
 559:             9            216  sun.util.logging.PlatformLogger$Level (java.base)
 560:            13            208  java.lang.ThreadLocal (java.base)
 561:             2            200  [Ljava.text.DateFormat$Field; (java.base)
 562:             5            200  java.lang.invoke.DirectMethodHandle$Interface (java.base)
 563:             5            200  java.util.stream.StreamOpFlag (java.base)
 564:             5            200  org.spec.jbb.Launcher$RunCategory
 565:             6            192  com.sun.xml.bind.v2.model.impl.ClassInfoImpl$SecondaryAnnotation
 566:             2            192  com.sun.xml.bind.v2.runtime.JAXBContextImpl
 567:             6            192  java.lang.invoke.LambdaForm$BasicType (java.base)
 568:             8            192  java.math.RoundingMode (java.base)
 569:             6            192  java.net.Inet6Address$Inet6AddressHolder (java.base)
 570:             8            192  java.net.NetPermission (java.base)
 571:            12            192  java.util.Collections$SingletonSet (java.base)
 572:             6            192  java.util.ImmutableCollections$MapN (java.base)
 573:             8            192  jdk.internal.perf.PerfCounter (java.base)
 574:             8            192  org.glassfish.grizzly.IOEvent
 575:             8            192  org.glassfish.grizzly.filterchain.DefaultFilterChain
 576:             8            192  org.spec.jbb.Launcher$RunnerType
 577:             8            192  org.spec.jbb.core.collections.queues.QueueType
 578:             8            192  org.spec.jbb.core.comm.connectivity.grizzlynio.proto.ProtocolDataUnitDecoder
 579:             8            192  org.spec.jbb.core.comm.connectivity.grizzlynio.proto.ProtocolDataUnitEncoder
 580:             8            192  org.spec.jbb.core.comm.connectivity.grizzlynio.proto.ProtocolDataUnitFilter
 581:             6            192  org.spec.jbb.reporter.RawResult$ValidationReporterResult
 582:            12            192  org.spec.jbb.util.LongProperty$1
 583:             6            192  org.spec.jbb.util.Property
 584:             2            176  [Lorg.spec.jbb.infra.txinjector.BusinessRequestName;
 585:             2            176  java.text.DecimalFormatSymbols (java.base)
 586:            11            176  java.util.concurrent.ConcurrentHashMap$ValuesView (java.base)
 587:            11            176  java.util.regex.Pattern$$Lambda$38/0x00000008000edf78 (java.base)
 588:            11            176  java.util.regex.Pattern$BranchConn (java.base)
 589:            11            176  org.spec.jbb.util.FloatProperty$1
 590:             7            168  [Lorg.glassfish.grizzly.threadpool.ThreadPoolProbe;
 591:             1            168  [[Ljava.math.BigInteger; (java.base)
 592:             7            168  com.sun.xml.bind.v2.model.impl.ClassInfoImpl$PropertyGroup
 593:             7            168  java.io.OutputStreamWriter (java.base)
 594:             7            168  java.lang.System$Logger$Level (java.base)
 595:             7            168  java.util.concurrent.locks.ReentrantReadWriteLock (java.base)
 596:             7            168  org.glassfish.grizzly.AbstractTransport$1
 597:             7            168  org.glassfish.grizzly.ProcessorResult$Status
 598:             7            168  org.glassfish.grizzly.asyncqueue.AsyncQueueIO$ImmutableAsyncQueueIO
 599:             7            168  org.glassfish.grizzly.filterchain.FilterChainContext$Operation
 600:             7            168  org.glassfish.grizzly.nio.tmpselectors.TemporarySelectorIO
 601:             7            168  org.glassfish.grizzly.nio.transport.TCPNIOAsyncQueueReader
 602:             7            168  org.glassfish.grizzly.utils.StateHolder
 603:             7            168  org.spec.jbb.core.collections.sampling.RandomArraySamplingBuffer
 604:             7            168  org.spec.jbb.core.comm.SourceType
 605:             3            168  org.spec.jbb.core.threadpools.ForkJoinThreadPool
 606:             7            168  org.spec.jbb.hq.tx.request.AssociativityOfProductRequest
 607:             7            168  org.spec.jbb.hq.tx.request.DrawCreditRequest
 608:             7            168  org.spec.jbb.infra.ControllerType
 609:             7            168  org.spec.jbb.sm.tx.response.ReserveInventoryResponse
 610:             7            168  org.spec.jbb.util.PropertyAttribute
 611:             2            160  [Ljava.lang.constant.DirectMethodHandleDesc$Kind; (java.base)
 612:             2            160  [Ljava.util.concurrent.RunnableScheduledFuture; (java.base)
 613:             5            160  com.sun.xml.bind.v2.model.core.PropertyKind
 614:             4            160  com.sun.xml.bind.v2.runtime.property.AttributeProperty
 615:             4            160  java.io.PrintStream (java.base)
 616:             5            160  java.lang.invoke.VarHandle$AccessType (java.base)
 617:            10            160  java.util.Formatter$Flags (java.base)
 618:             5            160  java.util.UUID (java.base)
 619:            10            160  jdk.proxy2.$Proxy14 (jdk.proxy2)
 620:             4            160  joptsimple.RequiredArgumentOptionSpec
 621:             4            160  org.eclipse.jetty.util.log.StdErrLog
 622:             5            160  org.glassfish.grizzly.attributes.Attribute
 623:             5            160  org.spec.jbb.core.threadpools.ThreadPoolType
 624:             5            160  org.spec.jbb.hq.entity.ShippingCompany
 625:             4            160  sun.nio.ch.ServerSocketAdaptor (java.base)
 626:             5            160  sun.util.locale.provider.LocaleProviderAdapter$Type (java.base)
 627:             5            160  sun.util.locale.provider.LocaleResources (java.base)
 628:             3            152  [Ljava.lang.annotation.ElementType; (java.base)
 629:             3            144  [F (java.base)
 630:             1            144  [Ljava.lang.invoke.VarHandle$AccessMode; (java.base)
 631:             2            144  [Ljava.math.BigDecimal; (java.base)
 632:             1            144  [[Lorg.glassfish.grizzly.IOEvent;
 633:             6            144  com.sun.xml.bind.v2.runtime.ArrayBeanInfoImpl$ArrayLoader
 634:             6            144  com.sun.xml.bind.v2.runtime.reflect.AdaptedLister
 635:             6            144  java.lang.Thread$State (java.base)
 636:             3            144  java.lang.ThreadGroup (java.base)
 637:             6            144  java.net.Inet6Address (java.base)
 638:             6            144  java.util.Arrays$ArrayList (java.base)
 639:             2            144  java.util.concurrent.ScheduledThreadPoolExecutor (java.base)
 640:             2            144  java.util.concurrent.ScheduledThreadPoolExecutor$ScheduledFutureTask (java.base)
 641:             3            144  java.util.concurrent.ThreadPoolExecutor$Worker (java.base)
 642:             6            144  java.util.regex.Pattern$Start (java.base)
 643:             6            144  javax.xml.datatype.DatatypeConstants$Field (java.xml)
 644:             6            144  jdk.net.ExtendedSocketOptions$ExtSocketOption (jdk.net)
 645:             9            144  jdk.proxy2.$Proxy7 (jdk.proxy2)
 646:             6            144  org.glassfish.grizzly.ProcessorResult
 647:             6            144  org.glassfish.grizzly.Transport$State
 648:             6            144  org.glassfish.grizzly.nio.RoundRobinConnectionDistributor
 649:             6            144  org.glassfish.grizzly.nio.RoundRobinConnectionDistributor$SharedIterator
 650:             6            144  org.spec.jbb.core.locks.DelegateLockManager
 651:             6            144  org.spec.jbb.core.purchase.PurchaseAgent$Type
 652:             6            144  org.spec.jbb.core.tx.SimpleTransactionExecutor
 653:             6            144  org.spec.jbb.hq.tx.request.CustomerBuyingBehaviorRequest
 654:             9            144  org.spec.jbb.hq.tx.response.CustomerProfileResponse
 655:             6            144  org.spec.jbb.infra.validation.ValidationLevel
 656:             6            144  org.spec.jbb.util.random.SpecRandomType
 657:             1            144  sun.security.pkcs11.SunPKCS11 (jdk.crypto.cryptoki)
 658:             4            128  com.sun.xml.bind.v2.model.impl.RuntimeEnumConstantImpl
 659:             2            128  com.sun.xml.bind.v2.model.impl.RuntimeEnumLeafInfoImpl
 660:             4            128  java.lang.invoke.MethodHandles$Lookup (java.base)
 661:             2            128  java.security.SecureRandom (java.base)
 662:             2            128  java.text.DateFormatSymbols (java.base)
 663:             4            128  java.util.concurrent.Semaphore$NonfairSync (java.base)
 664:             4            128  java.util.concurrent.locks.AbstractQueuedSynchronizer$ConditionNode (java.base)
 665:             8            128  java.util.regex.Pattern$BitClass (java.base)
 666:             4            128  java.util.stream.FindOps$FindOp (java.base)
 667:             8            128  org.glassfish.grizzly.filterchain.DefaultFilterChain$FiltersStateFactory
 668:             8            128  org.glassfish.grizzly.filterchain.TransportFilter
 669:             8            128  org.spec.jbb.core.comm.message.CompositeMessage
 670:             4            128  org.spec.jbb.sm.CustomerSelection$CustomerHotness
 671:             4            128  org.spec.jbb.util.StringProperty
 672:             2            128  sun.security.jgss.SunProvider$ProviderService (java.security.jgss)
 673:             3            120  [Ljava.lang.invoke.LambdaForm$BasicType; (java.base)
 674:             5            120  [Ljava.util.concurrent.ConcurrentHashMap$CounterCell; (java.base)
 675:             1            120  [[Ljava.lang.String; (java.base)
 676:             3            120  java.lang.reflect.ProxyGenerator$ProxyMethod (java.base)
 677:             5            120  java.util.concurrent.LinkedTransferQueue (java.base)
 678:             5            120  java.util.regex.Pattern$BmpCharPredicate$$Lambda$37/0x00000008000ec4d8 (java.base)
 679:             5            120  java.util.regex.Pattern$CharPropertyGreedy (java.base)
 680:             5            120  java.util.stream.StreamOpFlag$Type (java.base)
 681:             5            120  jdk.internal.math.FloatingDecimal$PreparedASCIIToBinaryBuffer (java.base)
 682:             5            120  org.spec.jbb.core.Priority
 683:             5            120  org.spec.jbb.core.collections.Pair
 684:             5            120  org.spec.jbb.core.comm.connectivity.grizzlynio.Destination
 685:             5            120  org.spec.jbb.core.comm.connectivity.grizzlynio.GrizzlyNioServer
 686:             5            120  org.spec.jbb.core.comm.policy.TransportSelectionPolicyType
 687:             5            120  org.spec.jbb.core.scheduler.SchedulerType
 688:             5            120  org.spec.jbb.infra.snapshot.InMemorySnapshotManager$Snapshot
 689:             5            120  org.spec.jbb.infra.validation.ValidationResult
 690:             5            120  org.spec.jbb.reporter.RawResult$RawData$RawDataType
 691:             5            112  [Lcom.sun.xml.bind.v2.runtime.property.AttributeProperty;
 692:             2            112  [Lorg.spec.jbb.core.comm.transport.TransportType;
 693:             2            112  com.sun.xml.bind.v2.model.impl.RuntimeModelBuilder
 694:             2            112  com.sun.xml.bind.v2.model.impl.RuntimeTypeInfoSetImpl
 695:             2            112  com.sun.xml.bind.v2.runtime.ElementBeanInfoImpl
 696:             1            112  java.util.GregorianCalendar (java.base)
 697:             2            112  java.util.ServiceLoader (java.base)
 698:             7            112  jdk.proxy2.$Proxy9 (jdk.proxy2)
 699:             7            112  org.glassfish.grizzly.nio.transport.TCPNIOConnectorHandler$InstantConnectHandler
 700:             7            112  org.glassfish.grizzly.nio.transport.TCPNIOTemporarySelectorReader
 701:             7            112  org.glassfish.grizzly.nio.transport.TCPNIOTemporarySelectorWriter
 702:             7            112  org.glassfish.grizzly.nio.transport.TCPNIOTransport$RegisterChannelCompletionHandler
 703:             7            112  org.glassfish.grizzly.nio.transport.TCPNIOTransportFilter
 704:             7            112  org.glassfish.grizzly.utils.Holder$1
 705:             7            112  org.spec.jbb.core.comm.connectivity.grizzlynio.GrizzlyTransport$1
 706:             2            112  org.spec.jbb.core.purchase.CustomerSpecificPurchaseAgent
 707:             2            112  org.spec.jbb.util.random.TriangleRandom
 708:             2            104  [Lsun.util.logging.PlatformLogger$Level; (java.base)
 709:             1            104  com.sun.crypto.provider.SunJCE (java.base)
 710:             1            104  com.sun.xml.bind.v2.runtime.XMLSerializer
 711:             1            104  jdk.internal.loader.ClassLoaders$AppClassLoader (java.base)
 712:             1            104  jdk.internal.loader.ClassLoaders$BootClassLoader (java.base)
 713:             1            104  jdk.internal.loader.ClassLoaders$PlatformClassLoader (java.base)
 714:             1            104  org.jcp.xml.dsig.internal.dom.XMLDSigRI (java.xml.crypto)
 715:             1            104  org.spec.jbb.infra.BackendAgent
 716:             1            104  sun.security.ec.SunEC (jdk.crypto.ec)
 717:             1            104  sun.security.jca.ProviderList$1 (java.base)
 718:             1            104  sun.security.jgss.SunProvider (java.security.jgss)
 719:             1            104  sun.security.provider.Sun (java.base)
 720:             1            104  sun.security.rsa.SunRsaSign (java.base)
 721:             1            104  sun.security.smartcardio.SunPCSC (java.smartcardio)
 722:             1            104  sun.security.ssl.SunJSSE (java.base)
 723:             2             96  [Ljava.lang.System$Logger$Level; (java.base)
 724:             2             96  [Lorg.spec.jbb.Launcher$RunnerType;
 725:             3             96  [Lorg.spec.jbb.core.onlinepurchase.AbstractOnlinePurchaseAgent$OnlineType;
 726:             2             96  [Lorg.spec.jbb.util.PropertyAttribute;
 727:             1             96  [Lsun.util.locale.BaseLocale; (java.base)
 728:             1             96  [[J (java.base)
 729:             2             96  com.sun.management.internal.GarbageCollectorExtImpl (jdk.management)
 730:             3             96  java.io.FileInputStream (java.base)
 731:             3             96  java.lang.ClassValue$Entry (java.base)
 732:             3             96  java.lang.Runtime$Version (java.base)
 733:             3             96  java.lang.constant.DynamicConstantDesc$AnonymousDynamicConstantDesc (java.base)
 734:             3             96  java.lang.invoke.SimpleMethodHandle (java.base)
 735:             4             96  java.lang.module.ModuleDescriptor$Modifier (java.base)
 736:             4             96  java.lang.module.ModuleDescriptor$Opens (java.base)
 737:             4             96  java.lang.module.ModuleDescriptor$Requires$Modifier (java.base)
 738:             3             96  java.util.Collections$SynchronizedMap (java.base)
 739:             4             96  java.util.regex.Pattern$Qtype (java.base)
 740:             4             96  java.util.stream.StreamShape (java.base)
 741:             4             96  javax.xml.bind.annotation.XmlAccessType
 742:             3             96  jdk.internal.loader.BuiltinClassLoader$1 (java.base)
 743:             6             96  jdk.internal.loader.ClassLoaderValue (java.base)
 744:             4             96  jdk.internal.logger.BootstrapLogger$LoggingBackend (java.base)
 745:             3             96  jdk.internal.reflect.UnsafeObjectFieldAccessorImpl (java.base)
 746:             4             96  org.glassfish.grizzly.nio.transport.TCPNIOServerConnection$RegisterAcceptedChannelCompletionHandler
 747:             4             96  org.spec.jbb.core.cache.SoftReferenceCache
 748:             4             96  org.spec.jbb.core.comm.connectivity.grizzlynio.proto.ProtocolDataUnit$Type
 749:             4             96  org.spec.jbb.core.comm.transport.TransportType$EncapsulationType
 750:             4             96  org.spec.jbb.core.comm.transport.TransportType$EncryptionType
 751:             4             96  org.spec.jbb.core.counters.CounterType
 752:             6             96  org.spec.jbb.core.locks.EntryFactory
 753:             4             96  org.spec.jbb.core.sequencer.BulkRandomizedSequencer
 754:             3             96  org.spec.jbb.core.threadpools.SettableFuture
 755:             4             96  org.spec.jbb.core.threadpools.ThreadPoolType$PoolType
 756:             4             96  org.spec.jbb.core.util.PropertyParserTest$TestEnum
 757:             4             96  org.spec.jbb.hq.tx.request.BusinessReportRequest
 758:             6             96  org.spec.jbb.hq.tx.request.PurchaseReceiptMessage
 759:             4             96  org.spec.jbb.infra.txinjector.irdecider.IRDeciderType
 760:             4             96  org.spec.jbb.reporter.RawResult$ProductType
 761:             2             96  org.spec.jbb.sm.coupon.CouponFactory
 762:             2             96  org.spec.jbb.sm.storage.SupermarketStorageImpl
 763:             2             96  org.spec.jbb.sp.SP
 764:             2             96  org.spec.jbb.util.random.TruncatedExponentialRandom
 765:             1             96  sun.util.calendar.Gregorian$Date (java.base)
 766:             1             88  org.spec.jbb.hq.db.Storage
 767:             2             80  [Lcom.sun.xml.bind.v2.model.impl.ClassInfoImpl$SecondaryAnnotation;
 768:             2             80  [Ljava.lang.OutOfMemoryError; (java.base)
 769:             1             80  [Ljava.time.temporal.ChronoUnit; (java.base)
 770:             2             80  [Ljava.util.stream.StreamOpFlag$Type; (java.base)
 771:             2             80  [Lorg.spec.jbb.Launcher$RunCategory;
 772:             2             80  [Lsun.security.jca.ProviderConfig; (java.base)
 773:             2             80  java.io.PrintWriter (java.base)
 774:             2             80  java.lang.ModuleLayer (java.base)
 775:             2             80  java.lang.invoke.BoundMethodHandle$Species_LJ (java.base)
 776:             2             80  java.lang.invoke.VarHandleBooleans$FieldInstanceReadWrite (java.base)
 777:             2             80  java.lang.invoke.VarHandleLongs$FieldInstanceReadWrite (java.base)
 778:             2             80  java.lang.module.Configuration (java.base)
 779:             2             80  java.text.DigitList (java.base)
 780:             5             80  java.util.LinkedHashMap$LinkedKeySet (java.base)
 781:             2             80  java.util.Locale$Category (java.base)
 782:             2             80  java.util.ServiceLoader$LazyClassPathLookupIterator (java.base)
 783:             2             80  java.util.concurrent.LinkedBlockingDeque (java.base)
 784:             2             80  java.util.concurrent.PriorityBlockingQueue (java.base)
 785:             2             80  java.util.regex.Pattern$Loop (java.base)
 786:             5             80  org.glassfish.grizzly.attributes.Attribute$1
 787:             2             80  org.spec.jbb.core.cache.BoundedWriteBackCache
 788:             5             80  org.spec.jbb.core.comm.Interconnect$ProcessorCallback
 789:             5             80  org.spec.jbb.core.comm.connectivity.grizzlynio.proto.ServerProtocolDataUnitFilter
 790:             1             80  org.spec.jbb.hq.HQ
 791:             5             80  org.spec.jbb.hq.tx.request.CustomerRatingProductResolveRequest
 792:             2             80  org.spec.jbb.sm.CustomerSelection
 793:             2             80  org.spec.jbb.sm.InstallmentPurchase
 794:             2             80  org.spec.jbb.sm.advertisement.HQAdvertisementAgent
 795:             2             80  sun.management.MemoryManagerImpl (java.management)
 796:             1             80  sun.util.cldr.CLDRLocaleProviderAdapter (java.base)
 797:             1             80  sun.util.locale.provider.JRELocaleProviderAdapter (java.base)
 798:             3             72  [Lorg.spec.jbb.sm.CustomerSelection$CustomerType;
 799:             3             72  com.sun.xml.bind.v2.model.core.ID
 800:             1             72  com.sun.xml.bind.v2.runtime.MarshallerImpl
 801:             3             72  java.lang.WeakPairMap (java.base)
 802:             3             72  java.lang.annotation.RetentionPolicy (java.base)
 803:             3             72  java.lang.invoke.VarHandle$VarHandleDesc$Kind (java.base)
 804:             3             72  java.net.StandardProtocolFamily (java.base)
 805:             3             72  java.nio.file.AccessMode (java.base)
 806:             3             72  java.nio.file.FileTreeWalker$EventType (java.base)
 807:             3             72  java.security.SecurityPermission (java.base)
 808:             3             72  java.time.ZoneOffset (java.base)
 809:             3             72  java.util.concurrent.Executors$RunnableAdapter (java.base)
 810:             1             72  java.util.concurrent.ThreadPoolExecutor (java.base)
 811:             3             72  java.util.regex.Pattern$Ques (java.base)
 812:             3             72  java.util.stream.Collector$Characteristics (java.base)
 813:             3             72  jdk.internal.math.FloatingDecimal$ExceptionalBinaryToASCIIBuffer (java.base)
 814:             3             72  jdk.internal.misc.Signal (java.base)
 815:             3             72  org.glassfish.grizzly.TransformationResult$Status
 816:             3             72  org.spec.jbb.core.collections.ConcurrentHashMultiSet
 817:             3             72  org.spec.jbb.core.collections.sampling.SamplingBufferType
