SNo , SZ_MULT , BYTES, INST, CYCLES, SEC
1 , .00048828125000000000 , 16, 90,92,28,608, 25,56,26,297, 0.083031513
2 , .00097656250000000000 , 32, 90,92,06,438, 25,55,90,750, 0.080732559
3 , .00195312500000000000 , 64, 1,07,70,61,022, 30,60,46,790, 0.099278897
4 , .00390625000000000000 , 128, 1,21,13,87,439, 33,96,08,495, 0.107101581
5 , .00781250000000000000 , 256, 2,25,18,15,109, 65,24,95,161, 0.211344335
6 , .01562500000000000000 , 512, 2,78,88,69,720, 89,13,92,176, 0.288598693
7 , .03125000000000000000 , 1024, 3,86,29,31,472, 1,20,52,27,901, 0.379262134
8 , .06250000000000000000 , 2048, 6,01,16,13,275, 2,33,23,69,897, 0.754520255
9 , .12500000000000000000 , 4096, 10,30,83,04,602, 4,85,41,00,827, 1.316219756
10 , .25000000000000000000 , 8192, 18,90,28,91,263, 8,96,65,86,554, 2.809570288
11 , .50000000000000000000 , 16384, 36,09,16,63,676, 17,78,26,88,300, 5.580034800
12 , 1.00000000000000000000 , 32768, 70,46,95,95,615, 36,83,20,91,913, 11.537942971
