SNo , SZ_MULT , BYTES, INST, CYCLES, SEC
1 , .00048828125000000000 , 16, 87,66,40,877, 26,22,32,543, 0.101242828
2 , .00097656250000000000 , 32, 88,09,20,235, 26,36,05,914, 0.078247304
3 , .00195312500000000000 , 64, 1,04,43,27,730, 29,58,31,661, 0.110396759
4 , .00390625000000000000 , 128, 1,41,36,41,845, 44,98,93,053, 0.173581592
5 , .00781250000000000000 , 256, 1,74,95,57,650, 81,35,77,119, 0.305778722
6 , .01562500000000000000 , 512, 2,42,08,43,439, 94,72,76,808, 0.352177431
7 , .03125000000000000000 , 1024, 3,76,33,57,724, 1,21,70,04,797, 0.469306544
8 , .06250000000000000000 , 2048, 6,44,83,43,050, 1,75,57,38,921, 0.677014031
9 , .12500000000000000000 , 4096, 11,81,83,22,630, 2,83,17,56,096, 1.064848509
10 , .25000000000000000000 , 8192, 22,55,90,98,782, 5,75,10,64,198, 2.152628629
11 , .50000000000000000000 , 16384, 44,03,88,58,103, 10,05,41,59,485, 3.733053475
12 , 1.00000000000000000000 , 32768, 87,00,33,86,364, 22,09,38,58,391, 8.517747060
